antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"Sex_Male, ECG_Normal, Oldpeak_Moderate, Slope_Flat","FastingBS_Normal, Age_Middle",0.1702127659574468,0.4787234042553192,0.11702127659574468,0.6875000000000001,1.4361111111111113,1.0,0.035536441828881854,1.6680851063829791,0.36596736596736607,0.22,0.4005102040816329,0.4659722222222223
"Age_Middle, ECG_Normal, Oldpeak_Moderate","Sex_Male, FastingBS_Normal, Slope_Flat",0.14184397163120568,0.574468085106383,0.11702127659574468,0.825,1.436111111111111,1.0,0.03553644182888184,2.431610942249239,0.353869271224643,0.1952662721893491,0.5887499999999999,0.5143518518518518
"Sex_Male, ECG_Normal, BP_Prehypertension, Slope_Flat","FastingBS_Normal, Age_Middle, ChestPain_ASY",0.18439716312056736,0.42907801418439717,0.11347517730496454,0.6153846153846154,1.4342021614748888,1.0,0.03435440873195514,1.4843971631205675,0.3711956521739131,0.2269503546099291,0.32632584806497855,0.4399237126509854
"Slope_Flat, ECG_Normal, Oldpeak_Moderate","FastingBS_Normal, Age_Middle, ChestPain_ASY",0.18439716312056736,0.42907801418439717,0.11347517730496454,0.6153846153846154,1.4342021614748888,1.0,0.03435440873195514,1.4843971631205675,0.3711956521739131,0.2269503546099291,0.32632584806497855,0.4399237126509854
"BP_Prehypertension, ChestPain_ASY, ECG_Normal, ExAngina_Yes","Sex_Male, Age_Middle, FastingBS_Normal",0.16312056737588654,0.4397163120567376,0.10283687943262411,0.6304347826086956,1.4337307152875172,1.0,0.031110105125496695,1.5160617438464745,0.3614845119812974,0.20567375886524816,0.3403962575674186,0.43215287517531553
"ECG_Normal, BP_Prehypertension, ExAngina_Yes","FastingBS_Normal, Age_Middle",0.18085106382978725,0.4787234042553192,0.12411347517730496,0.6862745098039216,1.4335511982570806,1.0,0.03753583823751319,1.66156914893617,0.3692022263450834,0.23178807947019864,0.3981592637054822,0.47276688453159044
"Oldpeak_Moderate, BP_Prehypertension","Slope_Flat, Age_Middle, ExAngina_Yes",0.1773049645390071,0.4326241134751773,0.1099290780141844,0.62,1.4331147540983606,1.0,0.03322267491574871,1.4930944382232174,0.3673526140155729,0.2198581560283688,0.33025,0.4370491803278689
"ECG_Normal, ChestPain_ASY, Oldpeak_Moderate","Sex_Male, FastingBS_Normal, Slope_Flat, ExAngina_Yes",0.1773049645390071,0.44680851063829785,0.11347517730496454,0.64,1.4323809523809525,1.0,0.034253810170514556,1.5366430260047284,0.3669181034482758,0.22222222222222218,0.3492307692307693,0.446984126984127
"Oldpeak_Moderate, BP_Prehypertension","Sex_Male, FastingBS_Normal, Slope_Flat, ExAngina_Yes",0.1773049645390071,0.44680851063829785,0.11347517730496454,0.64,1.4323809523809525,1.0,0.034253810170514556,1.5366430260047284,0.3669181034482758,0.22222222222222218,0.3492307692307693,0.446984126984127
"Age_Middle, ECG_Normal, Chol_High","Slope_Flat, FastingBS_Normal, ChestPain_ASY",0.16666666666666666,0.549645390070922,0.13120567375886524,0.7872340425531915,1.4322580645161291,1.0,0.03959810874704492,2.116666666666667,0.3621621621621622,0.22424242424242427,0.5275590551181103,0.5129718599862731
"Sex_Male, Age_Middle, ECG_Normal, Chol_High","Slope_Flat, FastingBS_Normal, ChestPain_ASY",0.14893617021276595,0.549645390070922,0.11702127659574468,0.7857142857142857,1.4294930875576037,1.0,0.03515919722347971,2.1016548463356974,0.3530303030303031,0.20121951219512196,0.5241844769403825,0.4993087557603687
"Slope_Flat, Age_Middle, ECG_Normal, MaxHR_Low","FastingBS_Normal, ChestPain_ASY, ExAngina_Yes",0.14184397163120568,0.524822695035461,0.10638297872340426,0.7499999999999999,1.429054054054054,1.0,0.03194004325738142,1.9007092198581552,0.3498622589531681,0.18987341772151903,0.4738805970149252,0.4763513513513513
"MaxHR_Medium, ExAngina_Yes, Sex_Male, Slope_Flat, Age_Middle",BP_Prehypertension,0.2127659574468085,0.4432624113475177,0.1347517730496454,0.6333333333333333,1.4288,1.0,0.04044062169910971,1.5183752417794971,0.38122332859174973,0.2585034013605442,0.34140127388535024,0.4686666666666667
"ExAngina_Yes, Chol_High, Age_Middle, ChestPain_ASY, ECG_Normal","Slope_Flat, FastingBS_Normal",0.12056737588652482,0.6382978723404256,0.1099290780141844,0.911764705882353,1.4284313725490196,1.0,0.03297117851214729,4.099290780141848,0.34105098855359006,0.16939890710382516,0.7560553633217996,0.5419934640522877
"Slope_Flat, Age_Middle, ECG_Normal, MaxHR_Low","Sex_Male, FastingBS_Normal, ChestPain_ASY",0.14184397163120568,0.5957446808510638,0.12056737588652482,0.8499999999999999,1.426785714285714,1.0,0.036064584276444836,2.6950354609929055,0.3485658726300436,0.1954022988505747,0.6289473684210524,0.5261904761904761
"Slope_Flat, MaxHR_Medium, Age_Middle, ExAngina_Yes",BP_Prehypertension,0.24113475177304963,0.4432624113475177,0.1524822695035461,0.6323529411764707,1.426588235294118,1.0,0.045596297972939,1.5143262411347524,0.394044772875462,0.2866666666666667,0.3396403147246161,0.4881764705882353
"Sex_Male, Oldpeak_Moderate, BP_Prehypertension","Slope_Flat, Age_Middle, ExAngina_Yes",0.16666666666666666,0.4326241134751773,0.10283687943262411,0.6170212765957447,1.4262295081967213,1.0,0.030732860520094565,1.4814814814814814,0.35862068965517246,0.2071428571428571,0.325,0.4273630973142658
"ECG_Normal, ChestPain_ASY, MaxHR_Low","Slope_Flat, Age_Middle, FastingBS_Normal",0.2127659574468085,0.4326241134751773,0.13120567375886524,0.6166666666666667,1.4254098360655738,1.0,0.03915799004074241,1.4801110083256244,0.379108838568298,0.2551724137931034,0.3243750000000001,0.45997267759562843
"Age_Middle, Chol_Borderline",BP_Prehypertension,0.20212765957446807,0.4432624113475177,0.1276595744680851,0.631578947368421,1.424842105263158,1.0,0.0380639806850762,1.5111448834853092,0.3737037037037037,0.2465753424657534,0.33825008380824667,0.4597894736842105
"Sex_Male, ChestPain_ASY, Oldpeak_Moderate, BP_Prehypertension","Age_Middle, ExAngina_Yes",0.1453900709219858,0.49645390070921985,0.10283687943262411,0.7073170731707317,1.4247386759581881,1.0,0.03065741159901414,1.7204491725768318,0.3488338818142796,0.1907894736842105,0.4187564410855376,0.45722996515679437
"Sex_Male, BP_Prehypertension, Oldpeak_Moderate, Slope_Flat","Age_Middle, ExAngina_Yes",0.1453900709219858,0.49645390070921985,0.10283687943262411,0.7073170731707317,1.4247386759581881,1.0,0.03065741159901414,1.7204491725768318,0.3488338818142796,0.1907894736842105,0.4187564410855376,0.45722996515679437
"Age_Middle, ECG_Normal, Chol_High","Sex_Male, FastingBS_Normal, ChestPain_ASY, Slope_Flat",0.16666666666666666,0.4929078014184397,0.11702127659574468,0.7021276595744682,1.4244604316546765,1.0,0.03486997635933807,1.7023809523809532,0.35757575757575766,0.21568627450980393,0.4125874125874128,0.4697688657584571
"Age_Middle, ECG_Normal, MaxHR_Low, ExAngina_Yes","Slope_Flat, FastingBS_Normal",0.11702127659574468,0.6382978723404256,0.10638297872340426,0.9090909090909091,1.424242424242424,1.0,0.03168854685377999,3.9787234042553177,0.3373493975903614,0.1639344262295082,0.748663101604278,0.5378787878787878
"ExAngina_Yes, Age_Middle, ChestPain_ASY, MaxHR_Low, ECG_Normal","Slope_Flat, FastingBS_Normal",0.11702127659574468,0.6382978723404256,0.10638297872340426,0.9090909090909091,1.424242424242424,1.0,0.03168854685377999,3.9787234042553177,0.3373493975903614,0.1639344262295082,0.748663101604278,0.5378787878787878
"Slope_Flat, BP_Normal, FastingBS_Normal","Sex_Male, ECG_Normal",0.16312056737588654,0.48936170212765956,0.11347517730496454,0.6956521739130435,1.4215500945179584,1.0,0.03365021880187112,1.677811550151976,0.3543432203389829,0.21052631578947364,0.4039855072463768,0.463768115942029
"FastingBS_Normal, ECG_Normal, Oldpeak_Moderate","Sex_Male, Age_Middle, ChestPain_ASY, Slope_Flat",0.1773049645390071,0.43617021276595747,0.1099290780141844,0.62,1.4214634146341463,1.0,0.03259393390674513,1.4837625979843225,0.36040044493882084,0.21830985915492956,0.3260377358490566,0.43601626016260164
"FastingBS_Normal, ExAngina_No","Slope_Flat, ECG_Normal",0.14893617021276595,0.4858156028368794,0.10283687943262411,0.6904761904761904,1.4212721584984356,1.0,0.03048136411649313,1.661211129296235,0.3482758620689655,0.19333333333333333,0.3980295566502461,0.4510775112964893
"ECG_Normal, ChestPain_ASY, Oldpeak_Moderate","FastingBS_Normal, Age_Middle",0.1773049645390071,0.4787234042553192,0.12056737588652482,0.6799999999999999,1.4204444444444442,1.0,0.03568733967104269,1.6289893617021272,0.359787018255578,0.22516556291390724,0.38612244897959175,0.46592592592592585
"BP_Stage1, ExAngina_Yes",MaxHR_Low,0.22695035460992907,0.42907801418439717,0.13829787234042554,0.609375,1.4201962809917354,1.0,0.04091846486595242,1.4615602836879433,0.3827334744765938,0.2671232876712329,0.3157996894409938,0.46584452479338845
"ECG_Normal, BP_Prehypertension","FastingBS_Normal, Age_Middle, ChestPain_ASY",0.22695035460992907,0.42907801418439717,0.13829787234042554,0.609375,1.4201962809917354,1.0,0.04091846486595242,1.4615602836879433,0.3827334744765938,0.2671232876712329,0.3157996894409938,0.46584452479338845
"ChestPain_ASY, Oldpeak_Moderate, BP_Prehypertension","Age_Middle, ExAngina_Yes",0.15602836879432624,0.49645390070921985,0.1099290780141844,0.7045454545454545,1.419155844155844,1.0,0.03246818570494442,1.70430987452264,0.3499593385741393,0.20261437908496732,0.4132522407170294,0.46298701298701295
"Slope_Flat, Oldpeak_Moderate, BP_Prehypertension","Age_Middle, ExAngina_Yes",0.15602836879432624,0.49645390070921985,0.1099290780141844,0.7045454545454545,1.419155844155844,1.0,0.03246818570494442,1.70430987452264,0.3499593385741393,0.20261437908496732,0.4132522407170294,0.46298701298701295
BP_Normal,"FastingBS_Normal, ECG_Normal",0.20921985815602837,0.45390070921985815,0.1347517730496454,0.6440677966101696,1.4189618644067798,1.0,0.03978673104974599,1.534278959810875,0.37337738966249706,0.25503355704697983,0.3482280431432975,0.4704713983050848
"Age_Middle, ChestPain_ASY, ECG_Normal, MaxHR_Low","Slope_Flat, FastingBS_Normal, ExAngina_Yes",0.14893617021276595,0.5035460992907801,0.10638297872340426,0.7142857142857143,1.4185110663983904,1.0,0.031386751169458285,1.7375886524822697,0.3466666666666668,0.19480519480519484,0.42448979591836744,0.4627766599597586
"Age_Middle, ECG_Normal, MaxHR_Low","Slope_Flat, FastingBS_Normal, ExAngina_Yes",0.14893617021276595,0.5035460992907801,0.10638297872340426,0.7142857142857143,1.4185110663983904,1.0,0.031386751169458285,1.7375886524822697,0.3466666666666668,0.19480519480519484,0.42448979591836744,0.4627766599597586
"Slope_Flat, BP_Normal","Sex_Male, ECG_Normal",0.17375886524822695,0.48936170212765956,0.12056737588652482,0.6938775510204082,1.4179236912156168,1.0,0.03553644182888184,1.668085106382979,0.3567280989649078,0.22222222222222218,0.4005102040816326,0.4701271813073055
"Sex_Male, BP_Normal, ChestPain_ASY, Slope_Flat",ECG_Normal,0.13829787234042554,0.5425531914893617,0.10638297872340426,0.7692307692307692,1.4177978883861238,1.0,0.031349026708918065,1.9822695035460989,0.34197530864197534,0.1851851851851852,0.49552772808586754,0.4826546003016591
"Sex_Male, Age_Middle, ECG_Normal, MaxHR_Low","FastingBS_Normal, ChestPain_ASY, ExAngina_Yes",0.13829787234042554,0.524822695035461,0.10283687943262411,0.7435897435897435,1.4168399168399168,1.0,0.03025501735325184,1.8531914893617016,0.3414218816517666,0.18354430379746833,0.4603903559127438,0.4697678447678447
"BP_Prehypertension, Chol_High","Slope_Flat, Age_Middle, ExAngina_Yes",0.2198581560283688,0.4326241134751773,0.1347517730496454,0.6129032258064516,1.4167107350608144,1.0,0.039635833207585125,1.4657210401891252,0.37703349282296644,0.2602739726027397,0.317741935483871,0.4621893178212586
"Age_Middle, ECG_Normal, MaxHR_Low","FastingBS_Normal, ChestPain_ASY",0.14893617021276595,0.6560283687943262,0.13829787234042554,0.9285714285714286,1.4154440154440155,1.0,0.04059151954127056,4.815602836879434,0.34487179487179487,0.20744680851063832,0.7923416789396172,0.5696911196911197
"BP_Stage1, ChestPain_ASY, ExAngina_Yes",MaxHR_Low,0.19858156028368795,0.42907801418439717,0.12056737588652482,0.6071428571428571,1.4149940968122785,1.0,0.03536039434636083,1.4532559638942615,0.3659552316501821,0.23776223776223773,0.3118899733806565,0.4440672963400236
"Sex_Male, ECG_Normal, MaxHR_Low, Slope_Flat","FastingBS_Normal, Age_Middle, ChestPain_ASY",0.19858156028368795,0.42907801418439717,0.12056737588652482,0.6071428571428571,1.4149940968122785,1.0,0.03536039434636083,1.4532559638942615,0.3659552316501821,0.23776223776223773,0.3118899733806565,0.4440672963400236
"Sex_Male, Oldpeak_Moderate, BP_Prehypertension","Age_Middle, ExAngina_Yes",0.16666666666666666,0.49645390070921985,0.11702127659574468,0.7021276595744682,1.4142857142857146,1.0,0.03427895981087471,1.690476190476191,0.3515151515151516,0.21428571428571427,0.4084507042253524,0.46892097264437693
"Sex_Male, MaxHR_Medium, Age_Middle, ExAngina_Yes",BP_Prehypertension,0.2375886524822695,0.4432624113475177,0.14893617021276595,0.626865671641791,1.4142089552238806,1.0,0.043622051204667764,1.4920567375886524,0.38416389811738644,0.27999999999999997,0.3297842000190131,0.48143283582089547
"Age_Middle, ChestPain_ASY, ECG_Normal, Chol_High","Slope_Flat, FastingBS_Normal",0.1453900709219858,0.6382978723404256,0.13120567375886524,0.9024390243902439,1.4138211382113821,1.0,0.038403500829938125,3.707446808510639,0.34249186946282373,0.20108695652173914,0.7302725968436156,0.5539972899728998
"Sex_Male, ECG_Normal, ChestPain_ASY, Chol_High","Slope_Flat, Age_Middle, FastingBS_Normal",0.19148936170212766,0.4326241134751773,0.11702127659574468,0.6111111111111112,1.412568306010929,1.0,0.03417836124943413,1.458966565349544,0.3612440191387559,0.23076923076923078,0.31458333333333344,0.4408014571948998
"Oldpeak_Mild, BP_Prehypertension","Sex_Male, Age_Middle, ExAngina_Yes",0.16312056737588654,0.44680851063829785,0.10283687943262411,0.6304347826086956,1.4109730848861282,1.0,0.02995322166893012,1.4968710888610761,0.34804208065458786,0.20279720279720279,0.33193979933110357,0.43029675638371284
"FastingBS_Normal, ExAngina_No","Sex_Male, ECG_Normal",0.14893617021276595,0.48936170212765956,0.10283687943262411,0.6904761904761904,1.4109730848861282,1.0,0.029953221668930136,1.64975450081833,0.3422413793103448,0.1920529801324503,0.39384920634920606,0.4503105590062111
"Age_Middle, Oldpeak_Moderate, Chol_High","Sex_Male, Slope_Flat, ExAngina_Yes",0.13829787234042554,0.5815602836879432,0.11347517730496454,0.8205128205128205,1.4108818011257036,1.0,0.03304662743322771,2.3313069908814588,0.337962962962963,0.1871345029239766,0.5710560625814863,0.5078173858661663
"Oldpeak_Moderate, BP_Prehypertension","Age_Middle, ExAngina_Yes",0.1773049645390071,0.49645390070921985,0.12411347517730496,0.7000000000000001,1.4100000000000001,1.0,0.03608973391680499,1.678486997635934,0.353448275862069,0.22580645161290325,0.40422535211267624,0.47500000000000003
"Slope_Flat, Age_Middle, ECG_Normal, MaxHR_Low","FastingBS_Normal, ChestPain_ASY",0.14184397163120568,0.6560283687943262,0.13120567375886524,0.9249999999999998,1.4099999999999997,1.0,0.03815200442633669,4.586288416075639,0.33884297520661144,0.19680851063829788,0.7819587628865974,0.5624999999999999
"Age_Middle, ECG_Normal, MaxHR_Low","Sex_Male, FastingBS_Normal, Slope_Flat",0.14893617021276595,0.574468085106383,0.12056737588652482,0.8095238095238095,1.4091710758377425,1.0,0.03500829938131883,2.234042553191489,0.3411764705882352,0.19999999999999996,0.5523809523809523,0.5097001763668431
"Age_Middle, ChestPain_ASY, ECG_Normal, MaxHR_Low","Sex_Male, FastingBS_Normal, Slope_Flat",0.14893617021276595,0.574468085106383,0.12056737588652482,0.8095238095238095,1.4091710758377425,1.0,0.03500829938131883,2.234042553191489,0.3411764705882352,0.19999999999999996,0.5523809523809523,0.5097001763668431
"ECG_Normal, ChestPain_ASY, Oldpeak_Moderate, ExAngina_Yes","FastingBS_Normal, Age_Middle",0.1524822695035461,0.4787234042553192,0.10283687943262411,0.6744186046511627,1.4087855297157619,1.0,0.02984004828730949,1.601063829787233,0.34237483768575966,0.19463087248322145,0.3754152823920263,0.4446167097329887
"ECG_Normal, BP_Prehypertension","Slope_Flat, Age_Middle, FastingBS_Normal",0.22695035460992907,0.4326241134751773,0.13829787234042554,0.609375,1.4085553278688525,1.0,0.04011367637442785,1.452482269503546,0.37520583392143025,0.26530612244897966,0.3115234375,0.4645235655737705
"Sex_Male, Age_Senior, ChestPain_ASY, Slope_Flat",MaxHR_Low,0.1702127659574468,0.42907801418439717,0.10283687943262411,0.6041666666666666,1.4080578512396693,1.0,0.02980232382676927,1.4423292273236281,0.3492484526967285,0.2071428571428571,0.3066770186335403,0.42191804407713496
"Sex_Male, ECG_Normal, BP_Prehypertension, ExAngina_Yes","FastingBS_Normal, Age_Middle",0.16312056737588654,0.4787234042553192,0.1099290780141844,0.6739130434782609,1.4077294685990338,1.0,0.03183944469594084,1.5985815602836877,0.34609075997813005,0.2066666666666667,0.3744454303460515,0.45177133655394525
"MaxHR_Medium, Sex_Male, Slope_Flat, ChestPain_ASY, ECG_Normal","FastingBS_Normal, Age_Middle",0.16312056737588654,0.4787234042553192,0.1099290780141844,0.6739130434782609,1.4077294685990338,1.0,0.03183944469594084,1.5985815602836877,0.34609075997813005,0.2066666666666667,0.3744454303460515,0.45177133655394525
"Age_Middle, ECG_Normal","Sex_Male, FastingBS_Normal, ChestPain_ASY, Slope_Flat",0.3475177304964539,0.4929078014184397,0.24113475177304963,0.6938775510204082,1.4077228013507561,1.0,0.06984055128011668,1.6565011820330968,0.443893861892583,0.4023668639053254,0.39631796774653916,0.5915430920569666
"Sex_Male, Age_Middle, ECG_Normal, MaxHR_Low","FastingBS_Normal, ChestPain_ASY",0.13829787234042554,0.6560283687943262,0.1276595744680851,0.9230769230769229,1.4070686070686067,1.0,0.036932246868869756,4.471631205673749,0.3357338820301782,0.19148936170212763,0.7763679619349717,0.5588357588357588
"Slope_Flat, FastingBS_Normal, ExAngina_No",ECG_Normal,0.1347517730496454,0.5425531914893617,0.10283687943262411,0.763157894736842,1.4066047471620227,1.0,0.029726874905688858,1.9314420803782502,0.3340870548332392,0.17901234567901236,0.48225214198286404,0.4763501891984864
"Slope_Flat, ECG_Normal, BP_Prehypertension","FastingBS_Normal, Age_Middle, ChestPain_ASY",0.20567375886524822,0.42907801418439717,0.12411347517730496,0.6034482758620691,1.4063835850669708,1.0,0.0358633871535637,1.439716312056738,0.3637755102040816,0.24305555555555558,0.30541871921182284,0.44635223710458827
"ExAngina_Yes, Slope_Flat, Age_Middle, ChestPain_ASY, MaxHR_Low","FastingBS_Normal, ECG_Normal",0.16666666666666666,0.45390070921985815,0.10638297872340426,0.6382978723404256,1.40625,1.0,0.030732860520094565,1.5098039215686276,0.3466666666666667,0.20689655172413796,0.3376623376623377,0.4363364361702128
